No_of_Prawns,Age_of_Pond,Food_Intake,Season,Prawn_Count
10000,50,1.96,Rainy,118
10000,51,2.01,Rainy,116.8
10000,52,2.06,Rainy,115.6
10000,53,2.11,Rainy,114.4
10000,54,2.16,Rainy,113.2
10000,55,2.21,Rainy,112
10000,56,2.21,Rainy,110.8
10000,57,2.21,Rainy,109.6
10000,58,2.21,Rainy,108.4
10000,59,2.21,Rainy,107.2
10000,60,2.21,Rainy,106
10000,61,2.21,Rainy,104.8
10000,62,2.21,Rainy,103.6
10000,63,2.21,Rainy,102.4
10000,64,2.21,Rainy,101.2
10000,65,2.21,Rainy,100
10000,66,2.21,Rainy,98.5
10000,67,2.21,Rainy,97
10000,68,2.21,Rainy,95.5
10000,69,2.21,Rainy,94
10000,70,2.21,Rainy,92.5
10000,71,2.21,Rainy,88
10000,72,2.21,Rainy,86
10000,73,2.21,Rainy,84
10000,74,2.21,Rainy,82
10000,75,2.21,Rainy,80
10000,76,2.21,Rainy,78
10000,77,2.21,Rainy,76
10000,78,2.21,Rainy,74
10000,79,2.21,Rainy,72
10000,80,5,Rainy,70
10000,81,5,Rainy,69.3
10000,82,5,Rainy,68.7
10000,83,5,Rainy,68
10000,84,5,Rainy,67.3
10000,85,5,Rainy,66.7
10000,86,5,Rainy,66
10000,87,5,Rainy,65.3
10000,88,5,Rainy,64.6
10000,89,5,Rainy,64
10000,90,5,Rainy,63.3
10000,91,5,Rainy,62.6
10000,92,5,Rainy,62
10000,93,5,Rainy,61.3
10000,94,5,Rainy,60.6
10000,95,5,Rainy,60
10000,96,5,Rainy,59.3
10000,97,5,Rainy,58.7
10000,98,5,Rainy,58
10000,99,5,Rainy,57.3
10000,100,5,Rainy,56.6
10000,101,5,Rainy,56
10000,102,5,Rainy,55.3
10000,103,5,Rainy,54.6
10000,104,5,Rainy,54
10000,105,5,Rainy,53.3
10000,106,5,Rainy,52.6
10000,107,5,Rainy,52
10000,108,5,Rainy,51.3
10000,109,5,Rainy,50.6
10000,110,5,Rainy,50
10000,111,5,Rainy,49.5
10000,112,5,Rainy,49
10000,113,5,Rainy,48.5
10000,114,5,Rainy,48
10000,115,5,Rainy,47.5
10000,116,5,Rainy,47
10000,117,5,Rainy,46.5
10000,118,5,Rainy,46
10000,119,5,Rainy,45.5
10000,120,5,Rainy,45
10000,121,5,Rainy,39.7
10000,122,5,Rainy,39.4
10000,123,5,Rainy,39.1
10000,124,5,Rainy,38.8
10000,125,5,Rainy,38.5
10000,126,5,Rainy,38.2
10000,127,5,Rainy,37.9
10000,128,5,Rainy,37.6
10000,129,5,Rainy,37.3
10000,130,5,Rainy,37
10000,131,5,Rainy,36.7
10000,132,5,Rainy,36.4
10000,133,5,Rainy,36.1
10000,134,5,Rainy,35.8
10000,135,5,Rainy,35.5
10000,136,5,Rainy,35.2
10000,137,5,Rainy,34.9
10000,138,5,Rainy,34.6
10000,139,5,Rainy,34.3
10000,140,5,Rainy,34
10000,141,5,Rainy,33.7
10000,142,5,Rainy,33.4
10000,143,5,Rainy,33.1
10000,144,5,Rainy,32.8
10000,145,5,Rainy,32.5
10000,146,5,Rainy,32.2
10000,147,5,Rainy,31.9
10000,148,5,Rainy,31.6
10000,149,5,Rainy,31.3
10000,150,5,Rainy,31
10000,151,5,Rainy,30.7
10000,152,5,Rainy,30.4
10000,153,5,Rainy,30.1
10000,154,5,Rainy,29.8
10000,155,5,Rainy,29.5
10000,156,5,Rainy,29.2
10000,157,5,Rainy,28.9
10000,158,5,Rainy,28.6
10000,159,5,Rainy,28.3
10000,160,5,Rainy,28
20000,1,0.8,Summer,Cannot Predict
20000,2,0.8,Summer,Cannot Predict
20000,3,0.8,Summer,Cannot Predict
20000,4,0.8,Summer,Cannot Predict
20000,5,0.8,Summer,Cannot Predict
20000,6,0.8,Summer,Cannot Predict
20000,7,0.8,Summer,Cannot Predict
20000,8,0.8,Summer,Cannot Predict
20000,9,0.8,Summer,Cannot Predict
20000,10,0.8,Summer,Cannot Predict
20000,11,0.82,Summer,Cannot Predict
20000,12,0.84,Summer,Cannot Predict
20000,13,0.86,Summer,Cannot Predict
20000,14,0.88,Summer,Cannot Predict
20000,15,0.9,Summer,Cannot Predict
20000,16,0.92,Summer,Cannot Predict
20000,17,0.94,Summer,Cannot Predict
20000,18,0.96,Summer,Cannot Predict
20000,19,0.98,Summer,Cannot Predict
20000,20,1,Summer,Cannot Predict
20000,21,1.02,Summer,Cannot Predict
20000,22,1.12,Summer,Cannot Predict
20000,23,1.22,Summer,Cannot Predict
20000,24,1.32,Summer,Cannot Predict
20000,25,1.42,Summer,Cannot Predict
20000,26,1.52,Summer,134.8
20000,27,1.62,Summer,133.6
20000,28,1.72,Summer,132.4
20000,29,1.82,Summer,131.2
20000,30,1.92,Summer,130
20000,31,2.02,Summer,128.8
20000,32,2.12,Summer,127.6
20000,33,2.22,Summer,126.4
20000,34,2.32,Summer,125.2
20000,35,2.42,Summer,124
20000,36,2.52,Summer,122.8
20000,37,2.62,Summer,121.6
20000,38,2.72,Summer,120.4
20000,39,2.82,Summer,119.2
20000,40,2.92,Summer,118
20000,41,3.02,Summer,116.8
20000,42,3.12,Summer,115.6
20000,43,3.22,Summer,114.4
20000,44,3.32,Summer,113.2
20000,45,3.42,Summer,112
20000,46,3.52,Summer,110.8
20000,47,3.62,Summer,109.6
20000,48,3.72,Summer,108.4
20000,49,3.82,Summer,107.2
20000,50,3.92,Summer,106
20000,51,4.02,Summer,104.8
20000,52,4.12,Summer,103.6
20000,53,4.22,Summer,102.4
20000,54,4.32,Summer,101.2
20000,55,4.42,Summer,100
20000,56,4.42,Summer,98.5
20000,57,4.42,Summer,97
20000,58,4.42,Summer,95.5
20000,59,4.42,Summer,94
20000,60,4.42,Summer,92.5
20000,61,4.42,Summer,88
20000,62,4.42,Summer,86
20000,63,4.42,Summer,84
20000,64,4.42,Summer,82
20000,65,4.42,Summer,80
20000,66,4.42,Summer,78
20000,67,4.42,Summer,76
20000,68,4.42,Summer,74
20000,69,4.42,Summer,72
20000,70,4.42,Summer,70
20000,71,4.42,Summer,68
20000,72,4.42,Summer,66
20000,73,4.42,Summer,64
20000,74,4.42,Summer,62
20000,75,4.42,Summer,60
20000,76,4.42,Summer,58
20000,77,4.42,Summer,56
20000,78,4.42,Summer,54
20000,79,4.42,Summer,52
20000,80,10,Summer,50
20000,81,10,Summer,49.3
20000,82,10,Summer,48.7
20000,83,10,Summer,48
20000,84,10,Summer,47.3
20000,85,10,Summer,46.6
20000,86,10,Summer,46
20000,87,10,Summer,45.3
20000,88,10,Summer,44.6
20000,89,10,Summer,44
20000,90,10,Summer,43.3
20000,91,10,Summer,42.6
20000,92,10,Summer,42
20000,93,10,Summer,41.3
20000,94,10,Summer,40.6
20000,95,10,Summer,40
20000,96,10,Summer,39.3
20000,97,10,Summer,38.7
20000,98,10,Summer,38
20000,99,10,Summer,37.3
20000,100,10,Summer,36.6
20000,101,10,Summer,36
20000,102,10,Summer,35.3
20000,103,10,Summer,34.6
20000,104,10,Summer,34
20000,105,10,Summer,33.3
20000,106,10,Summer,32.6
20000,107,10,Summer,32
20000,108,10,Summer,31.3
20000,109,10,Summer,30.6
20000,110,10,Summer,29.9
20000,111,10,Summer,29.5
20000,112,10,Summer,29
20000,113,10,Summer,28.5
20000,114,10,Summer,28
20000,115,10,Summer,27.5
20000,116,10,Summer,27
20000,117,10,Summer,26.5
20000,118,10,Summer,26
20000,119,10,Summer,25.5
20000,120,10,Summer,25
20000,121,10,Summer,24.7
20000,122,10,Summer,24.4
20000,123,10,Summer,24.1
20000,124,10,Summer,23.8
20000,125,10,Summer,23.5
20000,126,10,Summer,23.2
20000,127,10,Summer,22.9
20000,128,10,Summer,22.6
20000,129,10,Summer,22.3
20000,130,10,Summer,22
20000,131,10,Summer,21.7
20000,132,10,Summer,21.4
20000,133,10,Summer,21.1
20000,134,10,Summer,20.8
20000,135,10,Summer,20.5
20000,136,10,Summer,20.2
20000,137,10,Summer,19.9
20000,138,10,Summer,19.6
20000,139,10,Summer,19.3
20000,140,10,Summer,19
20000,141,10,Summer,18.7
20000,142,10,Summer,18.4
20000,143,10,Summer,18.1
20000,144,10,Summer,17.8
20000,145,10,Summer,17.5
20000,146,10,Summer,17.2
20000,147,10,Summer,16.9
20000,148,10,Summer,16.6
20000,149,10,Summer,16.3
20000,150,10,Summer,16
20000,151,10,Summer,15.7
20000,152,10,Summer,15.4
20000,153,10,Summer,15.1
20000,154,10,Summer,14.8
20000,155,10,Summer,14.5
20000,156,10,Summer,14.2
20000,157,10,Summer,13.9
20000,158,10,Summer,13.6
20000,159,10,Summer,13.3
20000,160,10,Summer,13
20000,1,0.8,Winter,Cannot Predict
20000,2,0.8,Winter,Cannot Predict
20000,3,0.8,Winter,Cannot Predict
20000,4,0.8,Winter,Cannot Predict
20000,5,0.8,Winter,Cannot Predict
20000,6,0.8,Winter,Cannot Predict
20000,7,0.8,Winter,Cannot Predict
20000,8,0.8,Winter,Cannot Predict
20000,9,0.8,Winter,Cannot Predict
20000,10,0.8,Winter,Cannot Predict
20000,11,0.82,Winter,Cannot Predict
20000,12,0.84,Winter,Cannot Predict
20000,13,0.86,Winter,Cannot Predict
20000,14,0.88,Winter,Cannot Predict
20000,15,0.9,Winter,Cannot Predict
20000,16,0.92,Winter,Cannot Predict
20000,17,0.94,Winter,Cannot Predict
20000,18,0.96,Winter,Cannot Predict
20000,19,0.98,Winter,Cannot Predict
20000,20,1,Winter,Cannot Predict
20000,21,1.02,Winter,Cannot Predict
20000,22,1.12,Winter,Cannot Predict
20000,23,1.22,Winter,Cannot Predict
20000,24,1.32,Winter,Cannot Predict
20000,25,1.42,Winter,Cannot Predict
20000,26,1.52,Winter,140.8
20000,27,1.62,Winter,139.6
20000,28,1.72,Winter,138.4
20000,29,1.82,Winter,137.2
20000,30,1.92,Winter,136
20000,31,2.02,Winter,134.8
20000,32,2.12,Winter,133.6
20000,33,2.22,Winter,132.4
20000,34,2.32,Winter,131.2
20000,35,2.42,Winter,130
20000,36,2.52,Winter,128.8
20000,37,2.62,Winter,127.6
20000,38,2.72,Winter,126.4
20000,39,2.82,Winter,125.2
20000,40,2.92,Winter,124
20000,41,3.02,Winter,122.8
20000,42,3.12,Winter,121.6
20000,43,3.22,Winter,120.4
20000,44,3.32,Winter,119.2
20000,45,3.42,Winter,118
20000,46,3.52,Winter,116.8
20000,47,3.62,Winter,115.6
20000,48,3.72,Winter,114.4
20000,49,3.82,Winter,113.2
20000,50,3.92,Winter,112
20000,51,4.02,Winter,110.8
20000,52,4.12,Winter,109.6
20000,53,4.22,Winter,108.4
20000,54,4.32,Winter,107.2
20000,55,4.42,Winter,106
20000,56,4.42,Winter,104.8
20000,57,4.42,Winter,103.6
20000,58,4.42,Winter,102.4
20000,59,4.42,Winter,101.2
20000,60,4.42,Winter,100
20000,61,4.42,Winter,98.5
20000,62,4.42,Winter,97
20000,63,4.42,Winter,95.5
20000,64,4.42,Winter,94
20000,65,4.42,Winter,92.5
20000,66,4.42,Winter,88
20000,67,4.42,Winter,86
20000,68,4.42,Winter,84
20000,69,4.42,Winter,82
20000,70,4.42,Winter,80
20000,71,4.42,Winter,78
20000,72,4.42,Winter,76
20000,73,4.42,Winter,74
20000,74,4.42,Winter,72
20000,75,4.42,Winter,70
20000,76,4.42,Winter,68
20000,77,4.42,Winter,66
20000,78,4.42,Winter,64
20000,79,4.42,Winter,62
20000,80,10,Winter,60
20000,81,10,Winter,59.3
20000,82,10,Winter,58.7
20000,83,10,Winter,58
20000,84,10,Winter,57.3
20000,85,10,Winter,56.6
20000,86,10,Winter,56
20000,87,10,Winter,55.3
20000,88,10,Winter,54.6
20000,89,10,Winter,54
20000,90,10,Winter,53.3
20000,91,10,Winter,52.6
20000,92,10,Winter,52
20000,93,10,Winter,51.3
20000,94,10,Winter,50.6
20000,95,10,Winter,50
20000,96,10,Winter,49.3
20000,97,10,Winter,48.7
20000,98,10,Winter,48
20000,99,10,Winter,47.3
20000,100,10,Winter,46.6
20000,101,10,Winter,46
20000,102,10,Winter,45.3
20000,103,10,Winter,44.6
20000,104,10,Winter,44
20000,105,10,Winter,43.3
20000,106,10,Winter,42.6
20000,107,10,Winter,42
20000,108,10,Winter,41.3
20000,109,10,Winter,40.6
20000,110,10,Winter,40
20000,111,10,Winter,39.5
20000,112,10,Winter,39
20000,113,10,Winter,38.5
20000,114,10,Winter,38
20000,115,10,Winter,37.5
20000,116,10,Winter,37
20000,117,10,Winter,36.5
20000,118,10,Winter,36
20000,119,10,Winter,35.5
20000,120,10,Winter,35
20000,121,10,Winter,34.7
20000,122,10,Winter,34.4
20000,123,10,Winter,34.1
20000,124,10,Winter,33.8
20000,125,10,Winter,33.5
20000,126,10,Winter,33.2
20000,127,10,Winter,32.9
20000,128,10,Winter,32.6
20000,129,10,Winter,32.3
20000,130,10,Winter,32
20000,131,10,Winter,31.7
20000,132,10,Winter,31.4
20000,133,10,Winter,31.1
20000,134,10,Winter,30.8
20000,135,10,Winter,30.5
20000,136,10,Winter,30.2
20000,137,10,Winter,29.9
20000,138,10,Winter,29.6
20000,139,10,Winter,29.3
20000,140,10,Winter,29
20000,141,10,Winter,28.7
20000,142,10,Winter,28.4
20000,143,10,Winter,28.1
20000,144,10,Winter,27.8
20000,145,10,Winter,27.5
20000,146,10,Winter,27.2
20000,147,10,Winter,26.9
20000,148,10,Winter,26.6
20000,149,10,Winter,26.3
20000,150,10,Winter,26
20000,151,10,Winter,25.7
20000,152,10,Winter,25.4
20000,153,10,Winter,25.1
20000,154,10,Winter,24.8
20000,155,10,Winter,24.5
20000,156,10,Winter,24.2
20000,157,10,Winter,23.9
20000,158,10,Winter,23.6
20000,159,10,Winter,23.3
20000,160,10,Winter,23
20000,1,0.8,Rainy,Cannot Predict
20000,2,0.8,Rainy,Cannot Predict
20000,3,0.8,Rainy,Cannot Predict
20000,4,0.8,Rainy,Cannot Predict
20000,5,0.8,Rainy,Cannot Predict
20000,6,0.8,Rainy,Cannot Predict
20000,7,0.8,Rainy,Cannot Predict
20000,8,0.8,Rainy,Cannot Predict
20000,9,0.8,Rainy,Cannot Predict
20000,10,0.8,Rainy,Cannot Predict
20000,11,0.82,Rainy,Cannot Predict
20000,12,0.84,Rainy,Cannot Predict
20000,13,0.86,Rainy,Cannot Predict
20000,14,0.88,Rainy,Cannot Predict
20000,15,0.9,Rainy,Cannot Predict
20000,16,0.92,Rainy,Cannot Predict
20000,17,0.94,Rainy,Cannot Predict
20000,18,0.96,Rainy,Cannot Predict
20000,19,0.98,Rainy,Cannot Predict
20000,20,1,Rainy,Cannot Predict
20000,21,1.02,Rainy,Cannot Predict
20000,22,1.12,Rainy,Cannot Predict
20000,23,1.22,Rainy,Cannot Predict
20000,24,1.32,Rainy,Cannot Predict
20000,25,1.42,Rainy,Cannot Predict
20000,26,1.52,Rainy,146.8
20000,27,1.62,Rainy,145.6
20000,28,1.72,Rainy,144.4
20000,29,1.82,Rainy,143.2
20000,30,1.92,Rainy,142
20000,31,2.02,Rainy,140.8
20000,32,2.12,Rainy,139.6
20000,33,2.22,Rainy,138.4
20000,34,2.32,Rainy,137.2
20000,35,2.42,Rainy,136
20000,36,2.52,Rainy,134.8
20000,37,2.62,Rainy,133.6
20000,38,2.72,Rainy,132.4
20000,39,2.82,Rainy,131.2
20000,40,2.92,Rainy,130
20000,41,3.02,Rainy,128.8
20000,42,3.12,Rainy,127.6
20000,43,3.22,Rainy,126.4
20000,44,3.32,Rainy,125.2
20000,45,3.42,Rainy,124
20000,46,3.52,Rainy,122.8
20000,47,3.62,Rainy,121.6
20000,48,3.72,Rainy,120.4
20000,49,3.82,Rainy,119.2
20000,50,3.92,Rainy,118
20000,51,4.02,Rainy,116.8
20000,52,4.12,Rainy,115.6
20000,53,4.22,Rainy,114.4
20000,54,4.32,Rainy,113.2
20000,55,4.42,Rainy,112
20000,56,4.42,Rainy,110.8
20000,57,4.42,Rainy,109.6
20000,58,4.42,Rainy,108.4
20000,59,4.42,Rainy,107.2
20000,60,4.42,Rainy,106
20000,61,4.42,Rainy,104.8
20000,62,4.42,Rainy,103.6
20000,63,4.42,Rainy,102.4
20000,64,4.42,Rainy,101.2
20000,65,4.42,Rainy,100
20000,66,4.42,Rainy,98.5
20000,67,4.42,Rainy,97
20000,68,4.42,Rainy,95.5
20000,69,4.42,Rainy,94
20000,70,4.42,Rainy,92.5
20000,71,4.42,Rainy,88
20000,72,4.42,Rainy,86
20000,73,4.42,Rainy,84
20000,74,4.42,Rainy,82
20000,75,4.42,Rainy,80
20000,76,4.42,Rainy,78
20000,77,4.42,Rainy,76
20000,78,4.42,Rainy,74
20000,79,4.42,Rainy,72
20000,80,10,Rainy,70
20000,81,10,Rainy,69.3
20000,82,10,Rainy,68.7
20000,83,10,Rainy,68
20000,84,10,Rainy,67.3
20000,85,10,Rainy,66.7
20000,86,10,Rainy,66
20000,87,10,Rainy,65.3
20000,88,10,Rainy,64.6
20000,89,10,Rainy,64
20000,90,10,Rainy,63.3
20000,91,10,Rainy,62.6
20000,92,10,Rainy,62
20000,93,10,Rainy,61.3
20000,94,10,Rainy,60.6
20000,95,10,Rainy,60
20000,96,10,Rainy,59.3
20000,97,10,Rainy,58.7
20000,98,10,Rainy,58
20000,99,10,Rainy,57.3
20000,100,10,Rainy,56.6
20000,101,10,Rainy,56
20000,102,10,Rainy,55.3
20000,103,10,Rainy,54.6
20000,104,10,Rainy,54
20000,105,10,Rainy,53.3
20000,106,10,Rainy,52.6
20000,107,10,Rainy,52
20000,108,10,Rainy,51.3
20000,109,10,Rainy,50.6
20000,110,10,Rainy,50
20000,111,10,Rainy,49.5
20000,112,10,Rainy,49
20000,113,10,Rainy,48.5
20000,114,10,Rainy,48
20000,115,10,Rainy,47.5
20000,116,10,Rainy,47
20000,117,10,Rainy,46.5
20000,118,10,Rainy,46
20000,119,10,Rainy,45.5
20000,120,10,Rainy,45
20000,121,10,Rainy,39.7
20000,122,10,Rainy,39.4
20000,123,10,Rainy,39.1
20000,124,10,Rainy,38.8
20000,125,10,Rainy,38.5
20000,126,10,Rainy,38.2
20000,127,10,Rainy,37.9
20000,128,10,Rainy,37.6
20000,129,10,Rainy,37.3
20000,130,10,Rainy,37
20000,131,10,Rainy,36.7
20000,132,10,Rainy,36.4
20000,133,10,Rainy,36.1
20000,134,10,Rainy,35.8
20000,135,10,Rainy,35.5
20000,136,10,Rainy,35.2
20000,137,10,Rainy,34.9
20000,138,10,Rainy,34.6
20000,139,10,Rainy,34.3
20000,140,10,Rainy,34
20000,141,10,Rainy,33.7
20000,142,10,Rainy,33.4
20000,143,10,Rainy,33.1
20000,144,10,Rainy,32.8
20000,145,10,Rainy,32.5
20000,146,10,Rainy,32.2
20000,147,10,Rainy,31.9
20000,148,10,Rainy,31.6
20000,149,10,Rainy,31.3
20000,150,10,Rainy,31
20000,151,10,Rainy,30.7
20000,152,10,Rainy,30.4
20000,153,10,Rainy,30.1
20000,154,10,Rainy,29.8
20000,155,10,Rainy,29.5
20000,156,10,Rainy,29.2
20000,157,10,Rainy,28.9
20000,158,10,Rainy,28.6
20000,159,10,Rainy,28.3
20000,160,10,Rainy,28
30000,1,1.2,Summer,Cannot Predict
30000,2,1.2,Summer,Cannot Predict
30000,3,1.2,Summer,Cannot Predict
30000,4,1.2,Summer,Cannot Predict
30000,5,1.2,Summer,Cannot Predict
30000,6,1.2,Summer,Cannot Predict
30000,7,1.2,Summer,Cannot Predict
30000,8,1.2,Summer,Cannot Predict
30000,9,1.2,Summer,Cannot Predict
30000,10,1.2,Summer,Cannot Predict
30000,11,1.23,Summer,Cannot Predict
30000,12,1.26,Summer,Cannot Predict
30000,13,1.29,Summer,Cannot Predict
30000,14,1.32,Summer,Cannot Predict
30000,15,1.35,Summer,Cannot Predict
30000,16,1.38,Summer,Cannot Predict
30000,17,1.41,Summer,Cannot Predict
30000,18,1.44,Summer,Cannot Predict
30000,19,1.47,Summer,Cannot Predict
30000,20,1.5,Summer,Cannot Predict
30000,21,1.53,Summer,Cannot Predict
30000,22,1.68,Summer,Cannot Predict
30000,23,1.83,Summer,Cannot Predict
30000,24,1.98,Summer,Cannot Predict
30000,25,2.13,Summer,Cannot Predict
30000,26,2.28,Summer,134.8
30000,27,2.43,Summer,133.6
30000,28,2.58,Summer,132.4
30000,29,2.73,Summer,131.2
30000,30,2.88,Summer,130
30000,31,3.03,Summer,128.8
30000,32,3.18,Summer,127.6
30000,33,3.33,Summer,126.4
30000,34,3.48,Summer,125.2
30000,35,3.63,Summer,124
30000,36,3.78,Summer,122.8
30000,37,3.93,Summer,121.6
30000,38,4.08,Summer,120.4
30000,39,4.23,Summer,119.2
30000,40,4.38,Summer,118
30000,41,4.53,Summer,116.8
30000,42,4.68,Summer,115.6
30000,43,4.83,Summer,114.4
30000,44,4.98,Summer,113.2
30000,45,5.13,Summer,112
30000,46,5.28,Summer,110.8
30000,47,5.43,Summer,109.6
30000,48,5.58,Summer,108.4
30000,49,5.73,Summer,107.2
30000,50,5.88,Summer,106
30000,51,6.03,Summer,104.8
30000,52,6.18,Summer,103.6
30000,53,6.33,Summer,102.4
30000,54,6.48,Summer,101.2
30000,55,6.63,Summer,100
30000,56,6.63,Summer,98.5
30000,57,6.63,Summer,97
30000,58,6.63,Summer,95.5
30000,59,6.63,Summer,94
30000,60,6.63,Summer,92.5
30000,61,6.63,Summer,88
30000,62,6.63,Summer,86
30000,63,6.63,Summer,84
30000,64,6.63,Summer,82
30000,65,6.63,Summer,80
30000,66,6.63,Summer,78
30000,67,6.63,Summer,76
30000,68,6.63,Summer,74
30000,69,6.63,Summer,72
30000,70,6.63,Summer,70
30000,71,6.63,Summer,68
30000,72,6.63,Summer,66
30000,73,6.63,Summer,64
30000,74,6.63,Summer,62
30000,75,6.63,Summer,60
30000,76,6.63,Summer,58
30000,77,6.63,Summer,56
30000,78,6.63,Summer,54
30000,79,6.63,Summer,52
30000,80,15,Summer,50
30000,81,15,Summer,49.3
30000,82,15,Summer,48.7
30000,83,15,Summer,48
30000,84,15,Summer,47.3
30000,85,15,Summer,46.6
30000,86,15,Summer,46
30000,87,15,Summer,45.3
30000,88,15,Summer,44.6
30000,89,15,Summer,44
30000,90,15,Summer,43.3
30000,91,15,Summer,42.6
30000,92,15,Summer,42
30000,93,15,Summer,41.3
30000,94,15,Summer,40.6
30000,95,15,Summer,40
30000,96,15,Summer,39.3
30000,97,15,Summer,38.7
30000,98,15,Summer,38
30000,99,15,Summer,37.3
30000,100,15,Summer,36.6
30000,101,15,Summer,36
30000,102,15,Summer,35.3
30000,103,15,Summer,34.6
30000,104,15,Summer,34
30000,105,15,Summer,33.3
30000,106,15,Summer,32.6
30000,107,15,Summer,32
30000,108,15,Summer,31.3
30000,109,15,Summer,30.6
30000,110,15,Summer,29.9
30000,111,15,Summer,29.5
30000,112,15,Summer,29
30000,113,15,Summer,28.5
30000,114,15,Summer,28
30000,115,15,Summer,27.5
30000,116,15,Summer,27
30000,117,15,Summer,26.5
30000,118,15,Summer,26
30000,119,15,Summer,25.5
30000,120,15,Summer,25
30000,121,15,Summer,24.7
30000,122,15,Summer,24.4
30000,123,15,Summer,24.1
30000,124,15,Summer,23.8
30000,125,15,Summer,23.5
30000,126,15,Summer,23.2
30000,127,15,Summer,22.9
30000,128,15,Summer,22.6
30000,129,15,Summer,22.3
30000,130,15,Summer,22
30000,131,15,Summer,21.7
30000,132,15,Summer,21.4
30000,133,15,Summer,21.1
30000,134,15,Summer,20.8
30000,135,15,Summer,20.5
30000,136,15,Summer,20.2
30000,137,15,Summer,19.9
30000,138,15,Summer,19.6
30000,139,15,Summer,19.3
30000,140,15,Summer,19
30000,141,15,Summer,18.7
30000,142,15,Summer,18.4
30000,143,15,Summer,18.1
30000,144,15,Summer,17.8
30000,145,15,Summer,17.5
30000,146,15,Summer,17.2
30000,147,15,Summer,16.9
30000,148,15,Summer,16.6
30000,149,15,Summer,16.3
30000,150,15,Summer,16
30000,151,15,Summer,15.7
30000,152,15,Summer,15.4
30000,153,15,Summer,15.1
30000,154,15,Summer,14.8
30000,155,15,Summer,14.5
30000,156,15,Summer,14.2
30000,157,15,Summer,13.9
30000,158,15,Summer,13.6
30000,159,15,Summer,13.3
30000,160,15,Summer,13
30000,1,1.2,Winter,Cannot Predict
30000,2,1.2,Winter,Cannot Predict
30000,3,1.2,Winter,Cannot Predict
30000,4,1.2,Winter,Cannot Predict
30000,5,1.2,Winter,Cannot Predict
30000,6,1.2,Winter,Cannot Predict
30000,7,1.2,Winter,Cannot Predict
30000,8,1.2,Winter,Cannot Predict
30000,9,1.2,Winter,Cannot Predict
30000,10,1.2,Winter,Cannot Predict
30000,11,1.23,Winter,Cannot Predict
30000,12,1.26,Winter,Cannot Predict
30000,13,1.29,Winter,Cannot Predict
30000,14,1.32,Winter,Cannot Predict
30000,15,1.35,Winter,Cannot Predict
30000,16,1.38,Winter,Cannot Predict
30000,17,1.41,Winter,Cannot Predict
30000,18,1.44,Winter,Cannot Predict
30000,19,1.47,Winter,Cannot Predict
30000,20,1.5,Winter,Cannot Predict
30000,21,1.53,Winter,Cannot Predict
30000,22,1.68,Winter,Cannot Predict
30000,23,1.83,Winter,Cannot Predict
30000,24,1.98,Winter,Cannot Predict
30000,25,2.13,Winter,Cannot Predict
30000,26,2.28,Winter,140.8
30000,27,2.43,Winter,139.6
30000,28,2.58,Winter,138.4
30000,29,2.73,Winter,137.2
30000,30,2.88,Winter,136
30000,31,3.03,Winter,134.8
30000,32,3.18,Winter,133.6
30000,33,3.33,Winter,132.4
30000,34,3.48,Winter,131.2
30000,35,3.63,Winter,130
30000,36,3.78,Winter,128.8
30000,37,3.93,Winter,127.6
30000,38,4.08,Winter,126.4
30000,39,4.23,Winter,125.2
30000,40,4.38,Winter,124
30000,41,4.53,Winter,122.8
30000,42,4.68,Winter,121.6
30000,43,4.83,Winter,120.4
30000,44,4.98,Winter,119.2
30000,45,5.13,Winter,118
30000,46,5.28,Winter,116.8
30000,47,5.43,Winter,115.6
30000,48,5.58,Winter,114.4
30000,49,5.73,Winter,113.2
30000,50,5.88,Winter,112
30000,51,6.03,Winter,110.8
30000,52,6.18,Winter,109.6
30000,53,6.33,Winter,108.4
30000,54,6.48,Winter,107.2
30000,55,6.63,Winter,106
30000,56,6.63,Winter,104.8
30000,57,6.63,Winter,103.6
30000,58,6.63,Winter,102.4
30000,59,6.63,Winter,101.2
30000,60,6.63,Winter,100
30000,61,6.63,Winter,98.5
30000,62,6.63,Winter,97
30000,63,6.63,Winter,95.5
30000,64,6.63,Winter,94
30000,65,6.63,Winter,92.5
30000,66,6.63,Winter,88
30000,67,6.63,Winter,86
30000,68,6.63,Winter,84
30000,69,6.63,Winter,82
30000,70,6.63,Winter,80
30000,71,6.63,Winter,78
30000,72,6.63,Winter,76
30000,73,6.63,Winter,74
30000,74,6.63,Winter,72
30000,75,6.63,Winter,70
30000,76,6.63,Winter,68
30000,77,6.63,Winter,66
30000,78,6.63,Winter,64
30000,79,6.63,Winter,62
30000,80,15,Winter,60
30000,81,15,Winter,59.3
30000,82,15,Winter,58.7
30000,83,15,Winter,58
30000,84,15,Winter,57.3
30000,85,15,Winter,56.6
30000,86,15,Winter,56
30000,87,15,Winter,55.3
30000,88,15,Winter,54.6
30000,89,15,Winter,54
30000,90,15,Winter,53.3
30000,91,15,Winter,52.6
30000,92,15,Winter,52
30000,93,15,Winter,51.3
30000,94,15,Winter,50.6
30000,95,15,Winter,50
30000,96,15,Winter,49.3
30000,97,15,Winter,48.7
30000,98,15,Winter,48
30000,99,15,Winter,47.3
30000,100,15,Winter,46.6
30000,101,15,Winter,46
30000,102,15,Winter,45.3
30000,103,15,Winter,44.6
30000,104,15,Winter,44
